index	image	caption
14544	3396036947_0af6c3aab7.jpg	a boy on a swing 
27968	161669933_3e7d8c7e2c.jpg	professional motorcycle racer turning a corner
14498	2188688248_f57a28a5a7.jpg	people skiing down a slope 
14490	3264937930_9623496b64.jpg	a hotair balloon getting filled 
38446	2546667441_bbe87a6285.jpg	a dog sniff the grass 
27988	3383491811_fd9d3a891d.jpg	dog sticking out it tongue 
38375	3110174991_a4b05f8a46.jpg	two men talk and laugh 
14733	3516521516_9950340b96.jpg	two men playing rugby collide 
14745	3468130925_2b1489d19a.jpg	two men are playing rugby 
9660	3530087422_7eb2b2c289.jpg	person skateboarding on street wearing equipment
9569	3388330419_85d72f7cda.jpg	child dancing on hardwood flooring 
38163	3381584882_341ee3092f.jpg	snow surfer flying in air 
38164	2867026654_38be983b44.jpg	a dog catching a frisbee 
14972	1956678973_223cb1b847.jpg	three kid jumping in leaf 
9574	3583704941_611353857e.jpg	a woman on a horse 
4590	3529314899_b4e533bb76.jpg	people playing hockey on ice 
27768	3383491811_fd9d3a891d.jpg	a dog lick his nose 
14939	3352871762_c9e88592d3.jpg	a man and woman hug 
14930	3351360323_91bb341350.jpg	two men are playing guitar together
799	3282634762_2650d0088a.jpg	white bird flying above water 
14896	1884065356_c6c34b4568.jpg	a black dog in the water
9608	2689163361_4939875be5.jpg	young girl playing with streamer 
14869	140377584_12bdbdf2f8.jpg	a gentleman is rock climbing 
27793	1184967930_9e29ce380d.jpg	a dog in a field 
9622	236095031_5cb17dc54a.jpg	a young boy rock climbing 
38245	318667317_108c402140.jpg	a homeless person asking for help
9623	3214151585_f2d0b00b41.jpg	a man surfing in a wave
27818	3288839246_fdb00395ae.jpg	a rock climber go sideways 
14800	765298136_7805fbb079.jpg	a man belaying down a waterfall
30683	3004359992_f6b3617706.jpg	cheerleader throw girl in air 
27834	3697456750_460aea7252.jpg	girl fighting on karate competition 
769	3249865395_dceaa59f54.jpg	five people on a sidewalk 
9651	2924870944_90ff9eca1a.jpg	a dog running towards the camera
9653	3574627719_790325430e.jpg	young people celebrate in song 
765	2549968784_39bfbe44f9.jpg	a child wearing swim goggles 
30370	3663951804_868982f3f9.jpg	a skateboarder doing a jump 
37892	347186933_880caaf53b.jpg	woman hang on tree limb 
13425	3050264832_4215f2b398.jpg	a crowd watching a snowboarder 
10179	3373870185_f79163fa51.jpg	a bird swooping over water 
39976	2942798367_022df04b49.jpg	two girl on a carnival ride
10719	495340319_705f2e63d6.jpg	two child playing tag football 
11912	3650986674_3e101c606b.jpg	two dog running on the beach
11896	136639119_6040b00946.jpg	a person is rock climbing 
39993	1721637099_93e9ec2a2f.jpg	a boy laying on clothes 
11895	3413571342_b9855795e2.jpg	a surfer surf a wave 
11882	2815745115_c8479d560c.jpg	woman with stuffed animal display 
156	2573141440_28a762d537.jpg	a child in a swing 
153	3015863181_92ff43f4d8.jpg	people at the bowling alley 
29405	3044746136_8b89da5f40.jpg	a class full of student 
11865	524105255_b346f288be.jpg	blonde lady look at space needle
11921	3277162496_dff7eeb59e.jpg	three dog playing on grass 
11815	2278110011_ba846e7795.jpg	a child blow bubble outside 
10757	1417882092_c94c251eb3.jpg	two men are watching something 
4018	1505686764_9e3bcd854a.jpg	the hiker nears a creek 
11771	3171651115_e07b9d08f6.jpg	man in action over a wave
11733	3131990048_369b081021.jpg	falcon closing in on rodent 
40097	3496983524_b21ecdb0c7.jpg	a boy read a book 
40098	475980315_b8ecd50094.jpg	white dog retrieving stick from water
3844	2300168895_a9b83e16fc.jpg	a brown dog sitting on grass
10793	2616561200_ea079f285a.jpg	a dog chase a ball 
11688	2502856739_490db7a657.jpg	three dog at the park 
11670	3219122000_bd6b4ae5ff.jpg	the brown dog is running 
29460	3697153626_90fb177731.jpg	a boy holding a rope 
40044	1576185717_f841ddc3da.jpg	a boy and girl playing cricket
11625	513116697_ad0f4dc800.jpg	the skier doe a flip 
29362	1449625950_fc9a8d02d9.jpg	two dog running on grass 
39946	2607099736_8681f601d9.jpg	wrestler jumping in the air 
12255	3508637029_89f3bdd3a2.jpg	woman playing softball in uniform 
29214	3050114829_18bc5a6d7c.jpg	water splashing up against something 
39810	3344411431_6f4917bb2f.jpg	band play in tight quarter 
29217	2900274587_f2cbca4c58.jpg	a sunset over a lake 
39817	2543017787_9720b4fa1c.jpg	a child ride a swing 
12221	219301553_d2fffe9e0c.jpg	people wading in a river 
12219	2860202109_97b2b22652.jpg	a man in sunglass smile 
12210	3299418821_21531b5b3c.jpg	kid in red sweatshirt ice skating
39837	380537190_11d6c0a412.jpg	people visiting a street market 
12181	3537520829_aab733e16c.jpg	a skateboarder riding a rail 
12158	3116379964_86986750af.jpg	a dog and two people 
11961	3695517194_2a6b604cb2.jpg	two guy colliding while playing soccer
39857	2718376488_3c62f7642c.jpg	cow and people running down street
12143	3254645823_a7c072481c.jpg	two person in midair snowboarding 
39878	508929192_670910fdd2.jpg	three child are playing badminton 
12117	3071676551_a65741e372.jpg	a surfer riding a large wave
29986	1148238960_f8cacec2fc.jpg	three bikers stop in town 
39891	3596459539_a47aa80612.jpg	a guy racing his motorcycle 
199	481632457_7372f18275.jpg	the two dog are outside 
10668	3392851587_a638ff25e2.jpg	smiling girl sitting on rounded platform
12038	2289068031_fe26990183.jpg	a motorbike jumping a pole 
12031	3186073578_6e115f45f5.jpg	a man display a photograph 
188	3638688673_176f99d7fd.jpg	a boy in a swing 
12027	3306464579_1b16a0caf2.jpg	hand holding a frying pan 
213	2765029348_667111fc30.jpg	a bikers flip upside down 
39795	515335111_c4afd5b903.jpg	man in kayak with large dog
4003	2394824046_51cec8e5e7.jpg	monk praying before buddha statue 
11601	670609997_5c7fdb3f0b.jpg	a jumping dog in motion 
40344	2885891981_6b02620ae9.jpg	a boy on a bmx bike
11266	444881000_bba92e585c.jpg	several young people walking casually around
29666	247691240_3881777ab8.jpg	a guy is rock climbing 
11244	3115174046_9e96b9ce47.jpg	a skateboarder jump a staircase 
10999	3634785801_4b23184a06.jpg	two dog laying together in grass
29689	930748509_8ca5cf5c24.jpg	a man petting a dog 
33	381052465_722e00807b.jpg	a firetruck fight a fire 
29701	3244171699_ace4b5d999.jpg	three chinese people eat soup 
29702	180506881_de0f59770f.jpg	two male skater walk on sidewalk
11189	395461421_c586b136de.jpg	four boy running and jumping 
11187	2385744837_8780f6731a.jpg	child sliding in the snow 
10975	260520547_944f9f4c91.jpg	people walking down trail beside water
11011	3467941308_ae6989e29c.jpg	a brown dog chasing after something
11143	2317714088_bcd081f926.jpg	people stand outside a house 
40396	3193511842_82549c21fb.jpg	a cheerleader thrown into the air
11026	3488512097_e500cb499f.jpg	a man riding a dirt bike
11027	3182558164_488b819f14.jpg	men playing a basketball game 
11035	475317104_1cdc1653b4.jpg	young lady standing alone waiting 
13	241346580_b3c035d65c.jpg	football player avoiding a fumble 
11109	1167669558_87a8a467d6.jpg	a man in yellow grimace 
10	3266261886_36e1323d2f.jpg	two people are sumo wrestling 
11047	2921094201_2ed70a7963.jpg	little girl sleeping in crowded airplane
29760	2303951441_3c8080907a.jpg	two black dog playing on grass
40445	468141298_3154d717e1.jpg	cobblestone street and line of storefront
11014	862156271_3eacea90a8.jpg	two girl walking in the street
11602	241345533_99c731403a.jpg	a coach at a game 
11278	3567061016_62768dcce1.jpg	a bird flying in the air
29625	350588129_6aef7b7fe2.jpg	black dog jump in pool 
40137	2497074804_b4f3e7fd90.jpg	man pose on street corner 
40141	3593220756_5c416c3ceb.jpg	surfer leaning back on surfboard 
10845	3593538248_dffa1a5ed4.jpg	referee on left interrupt hockey match
40150	3231237864_8cb1c6d863.jpg	a cricket bowler in action 
11536	3699318394_6193f2c8e0.jpg	two men playing on a computer
40164	1474474514_b3eb492722.jpg	a child smiling in a park
29844	2714699748_c9270dd5aa.jpg	two dog playing on carpet 
11534	1570723692_3a2b064d43.jpg	two dog and a puppy 
10869	2642474867_4e6346f809.jpg	a woman wearing a hat 
10880	2250555512_71670078f5.jpg	a man sipping a drink 
11441	61209225_8512e1dad5.jpg	a recreation of some battle 
29629	2757779501_c41c86a595.jpg	a climber on some rock 
40219	3322443827_a04a94bb91.jpg	this man is smoking outside 
10901	3381038951_225bb163af.jpg	woman pointing at a geyser 
3867	3441104823_33cdae5a56.jpg	a wide line of people 
78	2659554389_ed3d15093f.jpg	a girl is feeding a camel
40253	3009383694_e045c6169e.jpg	this man is bungee jumping 
10918	2600883097_aca38cc146.jpg	two brown dog playing some water
29585	1479028910_3dab3448c8.jpg	a skateboarder jump another skateboard 
29604	566921157_07c18a41e2.jpg	two dog run through mud 
40265	3640104986_5d8c9a9948.jpg	a float depicting religious imagery 
11309	2067362863_59577f9d4d.jpg	two dog wrestle or hug 
29795	3539840291_1c3eed701d.jpg	rugby player tackling each other 
3946	1472882567_33dc14c8b6.jpg	four crosscountry skier climb uphill 
10895	2646615552_3aeeb2473b.jpg	a young boy in a pool
12265	3091580843_178042c50b.jpg	a man walk in a street
29193	2711720095_0b98426d3c.jpg	a man with a camera 
30031	811662356_f9a632b63c.jpg	blond boy touching wooden wall 
13135	3466353172_deb128bbb0.jpg	a dog running on the beach
4251	143680966_0010ff8c60.jpg	this person is rock climbing 
28834	2228167286_7089ab236a.jpg	a toddler is sitting down 
10280	1332823164_c70a5d930e.jpg	a girl standing in the ocean
10282	2281006675_fde04e93dd.jpg	dog on the beach at sunset
39254	1479857177_9d4a6f38fd.jpg	a man scuba diving underwater 
417	3417788829_cfdbc34d2c.jpg	three child standing near hut 
28848	3072172967_630e9c69d0.jpg	four basketball player in action 
39255	583174725_6b522b621f.jpg	girl jumping rope in parking lot
411	3085667865_fa001816be.jpg	a surfer performs a trick 
28867	1384292980_4022a7520c.jpg	two asian female go walking 
39157	3537218226_478d2e4f26.jpg	two people are rock climbing 
13052	2189995738_352607a63b.jpg	two child playing in a lake
405	3389321512_b11f499dab.jpg	two woman sport bloody wound 
10301	1262583859_653f1469a9.jpg	a biker enjoys a coffee 
4232	2495394666_2ef6c37519.jpg	dog swimming in body of water
4229	3182258223_5b9c8a8c55.jpg	girl stand reading a notebook 
39307	58363930_0544844edd.jpg	a man skiing in the mountain
39323	2419797375_553f867472.jpg	a girl wear black sunglass 
13031	3437107047_715c60e9c8.jpg	two lady laugh and smile 
39332	312427606_defa0dfaa8.jpg	a girl eats a peach 
39340	2922973230_5a769ef92a.jpg	a female walking through grass 
10318	3397228832_8ce5b1c26f.jpg	surfer on long yellow board 
12965	2700147489_f1664f2b61.jpg	man with beard doing skateboarding stunt
39285	2839038702_e168128665.jpg	brown dog holding stick in mouth
10334	2702506716_17a7fb3ba4.jpg	dog hiding under the stair 
13146	113678030_87a6a6e42e.jpg	the snowboarder is sitting down 
13184	3172283002_3c0fc624de.jpg	four people posing for a picture
39032	2095444126_201ff9f222.jpg	a dog shake his head 
484	3348385580_10b53391f9.jpg	a snowboarder balancing on a wall
13381	3320209694_db579cb607.jpg	this young man is rock climbing
13370	2443512473_6f5a22eb42.jpg	a competition dog running between pole
13368	262642489_f5c6b9e65b.jpg	brown dog tread through water 
13352	2194797921_96af7a9467.jpg	girl climb volleyball net at beach
13351	2502935765_a0ae1fa7be.jpg	a kid playing in the playground
4302	278105206_df987b0ca0.jpg	a dog running through snow 
28675	2127209046_94711c747b.jpg	a group of hiker hike 
13327	3092200805_dd1f83ddbe.jpg	two men rowing in canoe 
13310	1055623002_8195a43714.jpg	child having a pillow fight 
4266	236095034_c983bdfbbf.jpg	a man climbing a rockface 
13255	832128857_1390386ea6.jpg	boy playing on the swing 
28736	3132903412_b4780d0ccf.jpg	two people standing in the snow
3703	3126724531_f483e1b92a.jpg	a surfer ride the wave 
39109	2510197716_fddca0ac75.jpg	a child on a swing 
13213	2367816288_7c2d11d3c5.jpg	boy doing cartwheel in backyard 
28750	524698457_77ba13840a.jpg	a dog jumping over hurdle 
39120	2389107995_ec756f3514.jpg	black dog swimming in water 
30311	3300679815_2c6c2301cb.jpg	a troupe of flamboyant clown 
449	2431470169_0eeba7d602.jpg	man reading in a chair outside
448	1511807116_41c3645e8c.jpg	two puppy wrestle with each other
13200	1552065993_b4dcd2eadf.jpg	dog with big collar running 
39129	2442243868_abe8f74fb4.jpg	a dog chase a toy 
10217	3189307452_aebc12380b.jpg	a white dog bounding through snow
39381	2189181027_a445b13438.jpg	a dog and two bird 
12940	2194286203_5dc620006a.jpg	two kid building a sand castle
4210	3666169738_a8c74cf745.jpg	a small baby splash in water
10467	2618866067_07cbc83dc5.jpg	a gray dog is yawning 
301	1713248047_d03721456d.jpg	three dog in a field 
10473	3356369156_074750c6cc.jpg	a boat in the water 
12526	3569329986_1f468729b2.jpg	a young girl running on grass
293	3250589803_3f440ba781.jpg	the guy are shooting hoop 
12490	278496691_c1fd93e2d8.jpg	a crowd of people walk 
12462	1032122270_ea6f0beedb.jpg	three dog on a grassy hill
10505	3296150666_aae2f64348.jpg	an suv traveling through mud 
39692	441921713_1cafc7d7d2.jpg	a man hold a bird 
30087	3203707977_cc9448fecb.jpg	a cute couple at a club
12430	2290589734_b588471345.jpg	young football player with mouthguards 
10465	457631171_12b1aee828.jpg	a man in the desert 
29140	2438085746_588dce8724.jpg	a black and white dog catc
12399	2522230304_1581d52961.jpg	a man climb a rock 
29168	2527713011_b0ec25aa54.jpg	a global group race car 
12390	2584412512_6767593f24.jpg	two dog are playing together 
4117	3115354165_44dbeec6c1.jpg	a skateboarder in the air 
30065	1528205014_1323aa9dfd.jpg	black man pose for photo 
12315	2144049642_070cf541b4.jpg	a girl color with marker 
12305	3636632926_09f39f2629.jpg	child walk in the city 
12302	2247192427_5e106f24a9.jpg	four young boy play basketball 
12299	3355494822_61353a224d.jpg	a man skiing wearing goggles 
12298	3388836914_c267cf3a59.jpg	a young woman playing tennis 
29187	756004341_1a816df714.jpg	two child in orange sunglass 
12405	540604040_bec822c144.jpg	a girl sliding down a pole
10464	492341908_1ef53be265.jpg	two girl riding an atv 
12568	2280525192_81911f2b00.jpg	dog running through the weed 
12571	3688858505_e8afd1475d.jpg	woman in green dress being observed
30204	3061481868_d1e00b1f2e.jpg	two people riding a motorcycle 
30193	2506892928_7e79bec613.jpg	three child pose among wildflower 
39390	3541141771_67d305c873.jpg	two young people at park 
10344	2478929971_9eb6c074b6.jpg	teenager socializing in the shade 
30191	1479857177_9d4a6f38fd.jpg	the scuba diver is underwater 
12896	3247500085_c4f641aa84.jpg	a man play the trumpet onstage
12859	146577645_91b570c0d0.jpg	man kayaking through rough water 
12851	431018958_84b2beebff.jpg	a girl paddle a canoe 
28936	3407584080_c6abf71ae3.jpg	a snowboarder performing a trick 
361	3517127930_5dbddb45f6.jpg	softball player swinging at a pitch
358	2191329761_3effd856c5.jpg	dog racing at the racetrack 
4185	3647826834_dc63e21bd0.jpg	a woman and three child 
12815	3330333217_1a69497a74.jpg	black men in poor neighborhood 
28976	300550441_f44ec3701a.jpg	a woman walk on board 
28981	3219065971_702c4e8c34.jpg	the boy is playing uno 
29007	2086534745_1e4ab80078.jpg	kayacker riding rough current downstream 
29008	2664103423_c539f61016.jpg	a man hold his parachute 
12714	2101808682_0d66ef4a08.jpg	there are bird on the boy
39525	3537400880_8f410d747d.jpg	young woman jumping on trampoline 
39528	3465000218_c94e54e208.jpg	people wearing body paint outside 
39567	3019917636_4e0bb0acc4.jpg	woman on blue bicycle wearing helmet
12685	2894008505_a445ccaaff.jpg	woman jogging beside the road 
12626	2992658871_ac786d37a6.jpg	rollerblade sliding on a railing 
12618	3450874870_c4dcf58fb3.jpg	two people wearing ski on chairlift
39595	3640329164_20cb245fd5.jpg	a surfboarder catch the wave 
13417	3520321387_710ab74cda.jpg	a woman and child laugh 
3500	3013469764_30e84e9a0d.jpg	atv rider spinning his wheel 
14378	3544803461_a418ca611e.jpg	black and white man boxing 
15502	3624676866_8f6d0efcc9.jpg	a man photograph costumed dancer 
37143	502783522_3656f27014.jpg	dog running through the wood 
16810	536537638_f5ee42410b.jpg	five japanese lady wear red bandana
26985	3263215700_e27f81f8b9.jpg	white dog in the water 
37172	3494723363_eaa6bc563b.jpg	the surfer ride a wave 
27020	3133825703_359a0c414d.jpg	a child staring at santa 
1178	2832076014_ff08c92037.jpg	a car sinking in water 
27022	393987665_91d28f0ed0.jpg	the woman is purchasing a product
1176	1778020185_1d44c04dae.jpg	two dog playing on grass 
8871	441398149_297146e38d.jpg	a female jogger wearing red 
8900	350529848_9569a3bcbc.jpg	dog chase ball in water 
16685	3272071680_648a99f7d2.jpg	suprised couple talking to woman 
31173	3682428916_69ce66d375.jpg	a person in an airplane 
16671	2744690159_fe2c89e55b.jpg	four dog splashing in the water
27068	2525232298_cf42d415ab.jpg	a man climb large rock 
27085	2801851082_8c3c480c0f.jpg	a boy holding a float 
4871	2790909995_8b7a03d9d1.jpg	a dog run through sand 
16596	2271755053_e1b1ec8442.jpg	the boy is playing basketball 
8949	1470061031_4cb59c12a8.jpg	two dog playing with each other
27023	3044536048_e615466e7f.jpg	a man parasurfs in the ocean
16815	640203018_c0e7175831.jpg	many people at a gathering 
16878	1148238960_f8cacec2fc.jpg	bicyclist waiting at an intersection 
